ID type condition block concept_dist sound_dist item_object item_sound answer correct code gender age
subject_56 Test 2 1 catch catch flower nak 1 1 soph-08/02-03 F 4y1m
subject_56 Test 2 1 catch catch flower nak 1 0 soph-08/02-03 F 4y1m
subject_56 Test 2 1 catch catch flower nak 0 0 soph-08/02-03 F 4y1m
subject_56 Test 2 2 catch catch flower nak 0 0 soph-08/02-03 F 4y1m
subject_56 Test 2 2 catch catch flower nak 0 0 soph-08/02-03 F 4y1m
subject_56 Test 2 2 catch catch flower nak 0 1 soph-08/02-03 F 4y1m
subject_56 Test 2 2 catch catch flower nak 1 1 soph-08/02-03 F 4y1m
subject_56 Test 3 1 similar similar bug zem 0 0 soph-08/02-03 F 4y1m
subject_56 Test 3 1 similar similar bug zem 0 1 soph-08/02-03 F 4y1m
subject_56 Test 3 1 similar similar bug zem 1 0 soph-08/02-03 F 4y1m
subject_56 Test 3 1 similar similar bug zem 0 1 soph-08/02-03 F 4y1m
subject_56 Test 3 2 similar similar bug zem 0 1 soph-08/02-03 F 4y1m
subject_56 Test 3 2 similar similar bug zem 0 0 soph-08/02-03 F 4y1m
subject_56 Test 3 2 similar similar bug zem 0 1 soph-08/02-03 F 4y1m
subject_56 Test 3 2 similar similar bug zem 1 0 soph-08/02-03 F 4y1m
subject_56 Test 4 1 different different fish aka 0 0 soph-08/02-03 F 4y1m
subject_56 Test 4 1 different different fish aka 1 1 soph-08/02-03 F 4y1m
subject_56 Test 4 1 different different fish aka 1 1 soph-08/02-03 F 4y1m
subject_56 Test 4 1 different different fish aka 0 0 soph-08/02-03 F 4y1m
subject_56 Test 4 2 different different fish aka 1 1 soph-08/02-03 F 4y1m
subject_56 Test 4 2 different different fish aka 0 0 soph-08/02-03 F 4y1m
subject_56 Test 4 2 different different fish aka 1 1 soph-08/02-03 F 4y1m
subject_56 Test 4 2 different different fish aka 1 0 soph-08/02-03 F 4y1m
subject_57 Test_pre joint NA NA NA NA NA 0 NA soph-08/02-04 F 5y6m
subject_57 Test_pre joint NA NA NA NA NA 0 NA soph-08/02-04 F 5y6m
subject_57 Test_pre joint NA NA NA NA NA 1 NA soph-08/02-04 F 5y6m
subject_57 Test_pre joint NA NA NA NA NA 1 NA soph-08/02-04 F 5y6m
subject_57 Test 0 1 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 1 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 1 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 1 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 2 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 2 similar different tree aka 1 1 soph-08/02-04 F 5y6m
subject_57 Test 0 2 similar different tree aka 0 0 soph-08/02-04 F 5y6m
subject_57 Test 0 2 similar different tree aka 1 0 soph-08/02-04 F 5y6m
subject_57 Test 1 1 different similar fish zem 1 1 soph-08/02-04 F 5y6m
subject_57 Test 1 1 different similar fish zem 0 0 soph-08/02-04 F 5y6m
subject_57 Test 1 1 different similar fish zem 1 1 soph-08/02-04 F 5y6m
subject_57 Test 1 1 different similar fish zem 1 0 soph-08/02-04 F 5y6m
subject_57 Test 1 2 different similar fish zem 1 1 soph-08/02-04 F 5y6m
subject_57 Test 1 2 different similar fish zem 0 0 soph-08/02-04 F 5y6m
subject_57 Test 1 2 different similar fish zem 1 0 soph-08/02-04 F 5y6m
subject_57 Test 1 2 different similar fish zem 0 1 soph-08/02-04 F 5y6m
subject_57 Test 2 1 catch catch flower nak 0 0 soph-08/02-04 F 5y6m
subject_57 Test 2 1 catch catch flower nak 0 0 soph-08/02-04 F 5y6m
subject_57 Test 2 1 catch catch flower nak 1 1 soph-08/02-04 F 5y6m
subject_57 Test 2 1 catch catch flower nak 1 1 soph-08/02-04 F 5y6m
subject_57 Test 2 2 catch catch flower nak 0 0 soph-08/02-04 F 5y6m
subject_57 Test 2 2 catch catch flower nak 0 0 soph-08/02-04 F 5y6m
subject_57 Test 2 2 catch catch flower nak 1 0 soph-08/02-04 F 5y6m
subject_57 Test 2 2 catch catch flower nak 1 0 soph-08/02-04 F 5y6m
subject_57 Test 3 1 different different bug aba 1 1 soph-08/02-04 F 5y6m
subject_57 Test 3 1 different different bug aba 1 1 soph-08/02-04 F 5y6m
subject_57 Test 3 1 different different bug aba 0 0 soph-08/02-04 F 5y6m
subject_57 Test 3 1 different different bug aba 0 0 soph-08/02-04 F 5y6m
subject_57 Test 3 2 different different bug aba 0 1 soph-08/02-04 F 5y6m
subject_57 Test 3 2 different different bug aba 1 0 soph-08/02-04 F 5y6m
subject_57 Test 3 2 different different bug aba 1 1 soph-08/02-04 F 5y6m
subject_57 Test 3 2 different different bug aba 0 0 soph-08/02-04 F 5y6m
subject_57 Test 4 1 similar similar bird neem 1 0 soph-08/02-04 F 5y6m
subject_57 Test 4 1 similar similar bird neem 0 1 soph-08/02-04 F 5y6m
subject_57 Test 4 1 similar similar bird neem 1 0 soph-08/02-04 F 5y6m
subject_57 Test 4 1 similar similar bird neem 0 1 soph-08/02-04 F 5y6m
subject_57 Test 4 2 similar similar bird neem 1 1 soph-08/02-04 F 5y6m
subject_57 Test 4 2 similar similar bird neem 0 1 soph-08/02-04 F 5y6m
subject_57 Test 4 2 similar similar bird neem 1 1 soph-08/02-04 F 5y6m
subject_57 Test 4 2 similar similar bird neem 1 1 soph-08/02-04 F 5y6m
subject_58 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-01 F 5y6m
subject_58 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-01 F 5y6m
subject_58 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-01 F 5y6m
subject_58 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-01 F 5y6m
subject_58 Test 0 1 different similar bird zem 0 0 soph-08/06-01 F 5y6m
subject_58 Test 0 1 different similar bird zem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 0 1 different similar bird zem 0 0 soph-08/06-01 F 5y6m
subject_58 Test 0 1 different similar bird zem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 0 2 different similar bird zem 0 1 soph-08/06-01 F 5y6m
subject_58 Test 0 2 different similar bird zem 1 1 soph-08/06-01 F 5y6m
subject_58 Test 0 2 different similar bird zem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 0 2 different similar bird zem 0 0 soph-08/06-01 F 5y6m
subject_58 Test 1 1 similar different bug aka 1 1 soph-08/06-01 F 5y6m
subject_58 Test 1 1 similar different bug aka 0 0 soph-08/06-01 F 5y6m
subject_58 Test 1 1 similar different bug aka 0 0 soph-08/06-01 F 5y6m
subject_58 Test 1 1 similar different bug aka 1 1 soph-08/06-01 F 5y6m
subject_58 Test 1 2 similar different bug aka 0 0 soph-08/06-01 F 5y6m
subject_58 Test 1 2 similar different bug aka 1 1 soph-08/06-01 F 5y6m
subject_58 Test 1 2 similar different bug aka 1 1 soph-08/06-01 F 5y6m
subject_58 Test 1 2 similar different bug aka 0 0 soph-08/06-01 F 5y6m
subject_58 Test 2 1 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 2 1 catch catch flower nak 0 1 soph-08/06-01 F 5y6m
subject_58 Test 2 1 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 2 1 catch catch flower nak 0 1 soph-08/06-01 F 5y6m
subject_58 Test 2 2 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 2 2 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 2 2 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 2 2 catch catch flower nak 1 0 soph-08/06-01 F 5y6m
subject_58 Test 3 1 similar similar tree neem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 3 1 similar similar tree neem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 3 1 similar similar tree neem 0 1 soph-08/06-01 F 5y6m
subject_58 Test 3 1 similar similar tree neem 0 1 soph-08/06-01 F 5y6m
subject_58 Test 3 2 similar similar tree neem 0 1 soph-08/06-01 F 5y6m
subject_58 Test 3 2 similar similar tree neem 1 0 soph-08/06-01 F 5y6m
subject_58 Test 3 2 similar similar tree neem 0 0 soph-08/06-01 F 5y6m
subject_58 Test 3 2 similar similar tree neem 1 1 soph-08/06-01 F 5y6m
subject_58 Test 4 1 different different fish aba 0 0 soph-08/06-01 F 5y6m
subject_58 Test 4 1 different different fish aba 1 1 soph-08/06-01 F 5y6m
subject_58 Test 4 1 different different fish aba 0 0 soph-08/06-01 F 5y6m
subject_58 Test 4 1 different different fish aba 1 1 soph-08/06-01 F 5y6m
subject_58 Test 4 2 different different fish aba 1 0 soph-08/06-01 F 5y6m
subject_58 Test 4 2 different different fish aba 1 0 soph-08/06-01 F 5y6m
subject_58 Test 4 2 different different fish aba 1 0 soph-08/06-01 F 5y6m
subject_58 Test 4 2 different different fish aba 1 0 soph-08/06-01 F 5y6m
subject_59 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-02 M 5y0m
subject_59 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-02 M 5y0m
subject_59 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-02 M 5y0m
subject_59 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-02 M 5y0m
subject_59 Test 0 1 similar different tree aba 1 0 soph-08/06-02 M 5y0m
subject_59 Test 0 1 similar different tree aba 0 1 soph-08/06-02 M 5y0m
subject_59 Test 0 1 similar different tree aba 0 1 soph-08/06-02 M 5y0m
subject_59 Test 0 1 similar different tree aba 0 0 soph-08/06-02 M 5y0m
subject_59 Test 0 2 similar different tree aba 0 1 soph-08/06-02 M 5y0m
subject_59 Test 0 2 similar different tree aba 0 1 soph-08/06-02 M 5y0m
subject_59 Test 0 2 similar different tree aba 1 1 soph-08/06-02 M 5y0m
subject_59 Test 0 2 similar different tree aba 1 1 soph-08/06-02 M 5y0m
subject_59 Test 1 1 different similar fish neem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 1 1 different similar fish neem 1 0 soph-08/06-02 M 5y0m
subject_59 Test 1 1 different similar fish neem 0 0 soph-08/06-02 M 5y0m
subject_59 Test 1 1 different similar fish neem 1 1 soph-08/06-02 M 5y0m
subject_59 Test 1 2 different similar fish neem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 1 2 different similar fish neem 1 1 soph-08/06-02 M 5y0m
subject_59 Test 1 2 different similar fish neem 0 0 soph-08/06-02 M 5y0m
subject_59 Test 1 2 different similar fish neem 0 0 soph-08/06-02 M 5y0m
subject_59 Test 2 1 catch catch flower nak 0 0 soph-08/06-02 M 5y0m
subject_59 Test 2 1 catch catch flower nak 1 0 soph-08/06-02 M 5y0m
subject_59 Test 2 1 catch catch flower nak 1 0 soph-08/06-02 M 5y0m
subject_59 Test 2 1 catch catch flower nak 1 0 soph-08/06-02 M 5y0m
subject_59 Test 2 2 catch catch flower nak 0 1 soph-08/06-02 M 5y0m
subject_59 Test 2 2 catch catch flower nak 1 0 soph-08/06-02 M 5y0m
subject_59 Test 2 2 catch catch flower nak 0 1 soph-08/06-02 M 5y0m
subject_59 Test 2 2 catch catch flower nak 1 0 soph-08/06-02 M 5y0m
subject_59 Test 3 1 different different bug aka 1 0 soph-08/06-02 M 5y0m
subject_59 Test 3 1 different different bug aka 0 0 soph-08/06-02 M 5y0m
subject_59 Test 3 1 different different bug aka 1 1 soph-08/06-02 M 5y0m
subject_59 Test 3 1 different different bug aka 0 1 soph-08/06-02 M 5y0m
subject_59 Test 3 2 different different bug aka 1 0 soph-08/06-02 M 5y0m
subject_59 Test 3 2 different different bug aka 0 1 soph-08/06-02 M 5y0m
subject_59 Test 3 2 different different bug aka 1 1 soph-08/06-02 M 5y0m
subject_59 Test 3 2 different different bug aka 0 0 soph-08/06-02 M 5y0m
subject_59 Test 4 1 similar similar bird zem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 4 1 similar similar bird zem 1 1 soph-08/06-02 M 5y0m
subject_59 Test 4 1 similar similar bird zem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 4 1 similar similar bird zem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 4 2 similar similar bird zem 0 1 soph-08/06-02 M 5y0m
subject_59 Test 4 2 similar similar bird zem 0 0 soph-08/06-02 M 5y0m
subject_59 Test 4 2 similar similar bird zem 1 0 soph-08/06-02 M 5y0m
subject_59 Test 4 2 similar similar bird zem 0 1 soph-08/06-02 M 5y0m
subject_60 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-03 M 4y5m
subject_60 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-03 M 4y5m
subject_60 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-03 M 4y5m
subject_60 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-03 M 4y5m
subject_60 Test 0 1 different similar tree neem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 0 1 different similar tree neem 1 0 soph-08/06-03 M 4y5m
subject_60 Test 0 1 different similar tree neem 0 0 soph-08/06-03 M 4y5m
subject_60 Test 0 1 different similar tree neem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 0 2 different similar tree neem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 0 2 different similar tree neem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 0 2 different similar tree neem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 0 2 different similar tree neem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 1 1 similar different bird aba 1 0 soph-08/06-03 M 4y5m
subject_60 Test 1 1 similar different bird aba 0 1 soph-08/06-03 M 4y5m
subject_60 Test 1 1 similar different bird aba 0 0 soph-08/06-03 M 4y5m
subject_60 Test 1 1 similar different bird aba 0 1 soph-08/06-03 M 4y5m
subject_60 Test 1 2 similar different bird aba 0 0 soph-08/06-03 M 4y5m
subject_60 Test 1 2 similar different bird aba 0 0 soph-08/06-03 M 4y5m
subject_60 Test 1 2 similar different bird aba 0 0 soph-08/06-03 M 4y5m
subject_60 Test 1 2 similar different bird aba 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 1 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 1 catch catch flower nak 1 1 soph-08/06-03 M 4y5m
subject_60 Test 2 1 catch catch flower nak 1 1 soph-08/06-03 M 4y5m
subject_60 Test 2 1 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 2 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 2 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 2 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 2 2 catch catch flower nak 0 0 soph-08/06-03 M 4y5m
subject_60 Test 3 1 similar similar bug zem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 3 1 similar similar bug zem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 3 1 similar similar bug zem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 3 1 similar similar bug zem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 3 2 similar similar bug zem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 3 2 similar similar bug zem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 3 2 similar similar bug zem 0 1 soph-08/06-03 M 4y5m
subject_60 Test 3 2 similar similar bug zem 1 1 soph-08/06-03 M 4y5m
subject_60 Test 4 1 different different fish aka 0 0 soph-08/06-03 M 4y5m
subject_60 Test 4 1 different different fish aka 0 0 soph-08/06-03 M 4y5m
subject_60 Test 4 1 different different fish aka 1 1 soph-08/06-03 M 4y5m
subject_60 Test 4 1 different different fish aka 1 1 soph-08/06-03 M 4y5m
subject_60 Test 4 2 different different fish aka 1 1 soph-08/06-03 M 4y5m
subject_60 Test 4 2 different different fish aka 0 0 soph-08/06-03 M 4y5m
subject_60 Test 4 2 different different fish aka 0 0 soph-08/06-03 M 4y5m
subject_60 Test 4 2 different different fish aka 1 1 soph-08/06-03 M 4y5m
subject_61 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-04 F 5y3m
subject_61 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-04 F 5y3m
subject_61 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-04 F 5y3m
subject_61 Test_pre joint NA NA NA NA NA 1 NA soph-08/06-04 F 5y3m
subject_61 Test 0 1 different similar bird neem 0 0 soph-08/06-04 F 5y3m
subject_61 Test 0 1 different similar bird neem 1 1 soph-08/06-04 F 5y3m
subject_61 Test 0 1 different similar bird neem 1 0 soph-08/06-04 F 5y3m
subject_61 Test 0 1 different similar bird neem 1 1 soph-08/06-04 F 5y3m
subject_61 Test 0 2 different similar bird neem 0 0 soph-08/06-04 F 5y3m
subject_61 Test 0 2 different similar bird neem 1 0 soph-08/06-04 F 5y3m
subject_61 Test 0 2 different similar bird neem 0 0 soph-08/06-04 F 5y3m
subject_61 Test 0 2 different similar bird neem 1 0 soph-08/06-04 F 5y3m
subject_61 Test 1 1 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 1 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 1 similar different fish aba 0 1 soph-08/06-04 F 5y3m
subject_61 Test 1 1 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 2 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 2 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 2 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 1 2 similar different fish aba 1 1 soph-08/06-04 F 5y3m
subject_61 Test 2 1 catch catch flower nak 1 0 soph-08/06-04 F 5y3m
subject_61 Test 2 1 catch catch flower nak 0 1 soph-08/06-04 F 5y3m
subject_61 Test 2 1 catch catch flower nak 1 1 soph-08/06-04 F 5y3m
subject_61 Test 2 1 catch catch flower nak 0 0 soph-08/06-04 F 5y3m
subject_61 Test 2 2 catch catch flower nak 0 1 soph-08/06-04 F 5y3m
subject_61 Test 2 2 catch catch flower nak 0 1 soph-08/06-04 F 5y3m
subject_61 Test 2 2 catch catch flower nak 1 0 soph-08/06-04 F 5y3m
subject_61 Test 2 2 catch catch flower nak 1 0 soph-08/06-04 F 5y3m
subject_61 Test 3 1 different different bug zem 1 0 soph-08/06-04 F 5y3m
subject_61 Test 3 1 different different bug zem 1 1 soph-08/06-04 F 5y3m
subject_61 Test 3 1 different different bug zem 0 1 soph-08/06-04 F 5y3m
subject_61 Test 3 1 different different bug zem 1 0 soph-08/06-04 F 5y3m
subject_61 Test 3 2 different different bug zem 0 1 soph-08/06-04 F 5y3m
subject_61 Test 3 2 different different bug zem 0 0 soph-08/06-04 F 5y3m
subject_61 Test 3 2 different different bug zem 0 0 soph-08/06-04 F 5y3m
subject_61 Test 3 2 different different bug zem 0 1 soph-08/06-04 F 5y3m
subject_61 Test 4 1 similar similar tree aka 1 1 soph-08/06-04 F 5y3m
subject_61 Test 4 1 similar similar tree aka 0 1 soph-08/06-04 F 5y3m
subject_61 Test 4 1 similar similar tree aka 0 1 soph-08/06-04 F 5y3m
subject_61 Test 4 1 similar similar tree aka 0 1 soph-08/06-04 F 5y3m
subject_61 Test 4 2 similar similar tree aka 1 1 soph-08/06-04 F 5y3m
subject_61 Test 4 2 similar similar tree aka 0 0 soph-08/06-04 F 5y3m
subject_61 Test 4 2 similar similar tree aka 0 0 soph-08/06-04 F 5y3m
subject_61 Test 4 2 similar similar tree aka 1 1 soph-08/06-04 F 5y3m
subject_62 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-05 M 4y3m
subject_62 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-05 M 4y3m
subject_62 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-05 M 4y3m
subject_62 Test_pre joint NA NA NA NA NA 0 NA soph-08/06-05 M 4y3m
subject_62 Test 0 1 similar different bird aka 1 1 soph-08/06-05 M 4y3m
subject_62 Test 0 1 similar different bird aka 0 0 soph-08/06-05 M 4y3m
subject_62 Test 0 1 similar different bird aka 1 1 soph-08/06-05 M 4y3m
subject_62 Test 0 1 similar different bird aka 0 0 soph-08/06-05 M 4y3m
subject_62 Test 0 2 similar different bird aka 1 1 soph-08/06-05 M 4y3m
subject_62 Test 0 2 similar different bird aka 0 1 soph-08/06-05 M 4y3m
subject_62 Test 0 2 similar different bird aka 1 0 soph-08/06-05 M 4y3m
subject_62 Test 0 2 similar different bird aka 1 0 soph-08/06-05 M 4y3m
subject_62 Test 1 1 different similar tree zem 0 1 soph-08/06-05 M 4y3m
subject_62 Test 1 1 different similar tree zem 1 1 soph-08/06-05 M 4y3m
subject_62 Test 1 1 different similar tree zem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 1 1 different similar tree zem 1 0 soph-08/06-05 M 4y3m
subject_62 Test 1 2 different similar tree zem 0 1 soph-08/06-05 M 4y3m
subject_62 Test 1 2 different similar tree zem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 1 2 different similar tree zem 1 1 soph-08/06-05 M 4y3m
subject_62 Test 1 2 different similar tree zem 1 0 soph-08/06-05 M 4y3m
subject_62 Test 2 1 catch catch flower nak 0 0 soph-08/06-05 M 4y3m
subject_62 Test 2 1 catch catch flower nak 1 1 soph-08/06-05 M 4y3m
subject_62 Test 2 1 catch catch flower nak 0 0 soph-08/06-05 M 4y3m
subject_62 Test 2 1 catch catch flower nak 1 1 soph-08/06-05 M 4y3m
subject_62 Test 2 2 catch catch flower nak 0 0 soph-08/06-05 M 4y3m
subject_62 Test 2 2 catch catch flower nak 1 0 soph-08/06-05 M 4y3m
subject_62 Test 2 2 catch catch flower nak 0 1 soph-08/06-05 M 4y3m
subject_62 Test 2 2 catch catch flower nak 0 1 soph-08/06-05 M 4y3m
subject_62 Test 3 1 different different bug aba 0 1 soph-08/06-05 M 4y3m
subject_62 Test 3 1 different different bug aba 1 1 soph-08/06-05 M 4y3m
subject_62 Test 3 1 different different bug aba 1 1 soph-08/06-05 M 4y3m
subject_62 Test 3 1 different different bug aba 1 1 soph-08/06-05 M 4y3m
subject_62 Test 3 2 different different bug aba 1 1 soph-08/06-05 M 4y3m
subject_62 Test 3 2 different different bug aba 1 1 soph-08/06-05 M 4y3m
subject_62 Test 3 2 different different bug aba 0 0 soph-08/06-05 M 4y3m
subject_62 Test 3 2 different different bug aba 0 0 soph-08/06-05 M 4y3m
subject_62 Test 4 1 similar similar fish neem 0 1 soph-08/06-05 M 4y3m
subject_62 Test 4 1 similar similar fish neem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 4 1 similar similar fish neem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 4 1 similar similar fish neem 1 1 soph-08/06-05 M 4y3m
subject_62 Test 4 2 similar similar fish neem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 4 2 similar similar fish neem 0 0 soph-08/06-05 M 4y3m
subject_62 Test 4 2 similar similar fish neem 1 0 soph-08/06-05 M 4y3m
subject_62 Test 4 2 similar similar fish neem 1 0 soph-08/06-05 M 4y3m
subject_63 Test_pre joint NA NA NA NA NA 0 NA soph-08/07-01 F 5y0m
subject_63 Test_pre joint NA NA NA NA NA 0 NA soph-08/07-01 F 5y0m
subject_63 Test_pre joint NA NA NA NA NA 1 NA soph-08/07-01 F 5y0m
